Temperature Sensor-1,Vibration Sensor-1,Vibration Sensor-2,Vibration Sensor-3,health_status
28.528498,5725,4574,6452,Moderate Health
30.408808,6632,7472,3885,Moderate Health
21.786432,6224,6300,4656,Moderate Health
33.338829,4202,3416,193,Good Health
29.072748,5834,234,237,Moderate Health
27.385859,4625,2757,4631,Good Health
25.454737,231,3957,6701,Good Health
30.189478,4652,754,4656,Moderate Health
27.546747,1325,4639,4648,Moderate Health
27.385859,1702,1516,2842,Good Health
32.03521,223,234,5716,Good Health
28.528498,2199,318,4653,Good Health
29.604792,4076,3999,1555,Good Health
31.369806,8000,882,1761,Moderate Health
33.802727,1596,2883,443,Good Health
32.47921,7902,227,5250,Moderate Health
31.942591,5272,295,286,Moderate Health
33.001579,2021,434,171,Good Health
32.03521,3258,4691,3626,Moderate Health
29.433558,7835,172,4631,Moderate Health
29.540461,4657,4639,2241,Moderate Health
31.031183,502,627,224,Good Health
29.348291,7732,4638,5696,Moderate Health
35.421806,4712,7011,3833,Moderate Health
27.76919,2407,1216,5645,Good Health
29.733789,3514,237,252,Good Health
31.460718,4881,7982,4593,Moderate Health
32.786797,226,222,241,Good Health
30.277033,7666,3195,249,Moderate Health
31.256525,424,362,2001,Good Health
30.807489,4436,4605,5378,Moderate Health
32.268089,567,222,5517,Good Health
25.189966,237,1073,4437,Good Health
30.896784,7677,223,228,Moderate Health
26.730188,1173,238,363,Good Health
29.733789,4591,4604,4555,Moderate Health
29.327021,4708,246,232,Moderate Health
25.568811,173,4588,246,Moderate Health
28.300959,2570,764,7519,Good Health
27.106165,1595,6148,3867,Moderate Health
26.222193,287,4376,6208,Moderate Health
30.189478,6335,1617,1826,Moderate Health
29.626245,5469,5880,1743,Moderate Health
28.466303,935,5457,181,Moderate Health
27.708368,227,4642,6974,Moderate Health
26.241602,5204,872,6467,Moderate Health
31.143641,3584,7093,2557,Moderate Health
28.239161,7304,2770,2414,Moderate Health
27.086267,1197,5344,6399,Moderate Health
25.664148,6043,1105,4658,Moderate Health
30.829798,3196,4669,2966,Moderate Health
29.009485,4635,4806,2998,Moderate Health
26.730188,5630,6662,964,Moderate Health
28.528498,219,1545,4672,Good Health
27.205805,4821,3135,510,Moderate Health
24.204615,3082,4629,230,Moderate Health
20.261377,4423,5523,3387,Moderate Health
24.03985,2883,5953,448,Moderate Health
27.265711,5953,4147,6181,Moderate Health
23.69433,4641,2801,1567,Good Health
26.53393,7663,4640,982,Moderate Health
26.436213,230,5514,4666,Moderate Health
27.647669,4744,6651,6189,Moderate Health
26.967157,270,7354,5018,Moderate Health
9.046961,3422,4656,4631,Moderate Health
26.241602,251,3565,253,Good Health
30.785212,4950,259,615,Moderate Health
36.536125,5149,764,1065,Moderate Health
26.927546,4088,237,244,Good Health
29.220819,4655,251,233,Moderate Health
26.612299,4542,4648,4631,Moderate Health
23.64007,1168,271,302,Good Health
29.733789,3402,7022,1209,Moderate Health
26.769556,5146,4275,4641,Moderate Health
23.985071,2008,307,304,Good Health
29.263269,4252,4638,499,Moderate Health
28.988428,4121,3975,429,Good Health
27.42602,1568,4650,6975,Moderate Health
27.165918,7727,5487,295,Moderate Health
24.703302,4171,4618,4637,Moderate Health
26.573084,5574,7622,1467,Moderate Health
27.305719,3771,5149,1813,Moderate Health
26.009485,1175,619,3896,Good Health
26.986994,7685,7514,252,Moderate Health
47.85891,241,2020,4647,Good Health
29.327021,6804,243,245,Moderate Health
24.703302,5080,747,3146,Moderate Health
26.53393,237,429,3268,Good Health
28.300959,249,260,237,Good Health
25.530756,258,4631,7999,Moderate Health
27.728632,5794,104,4572,Moderate Health
28.177485,4648,238,225,Moderate Health
29.19964,4010,437,4651,Good Health
28.904322,1305,1149,824,Good Health
27.627466,1582,349,689,Good Health
26.78927,4899,1503,6528,Moderate Health
27.728632,305,239,3507,Good Health
30.167627,898,6407,6912,Moderate Health
26.730188,7633,623,250,Moderate Health
24.131281,6761,4649,5156,Moderate Health
26.573084,6281,5835,1884,Moderate Health
21.614252,1142,3520,434,Good Health
28.925318,2680,4661,6097,Moderate Health
27.205805,4653,1193,3121,Moderate Health
29.157282,4572,5047,6720,Moderate Health
25.664148,1044,7582,442,Moderate Health
25.378901,6147,1276,700,Moderate Health
28.095423,231,242,249,Good Health
24.406977,2314,754,7386,Good Health
23.712458,2571,6688,2104,Moderate Health
26.553492,699,4037,4617,Good Health
25.913233,5714,5892,4611,Moderate Health
25.740595,2563,4633,225,Moderate Health
26.887995,3585,6768,240,Moderate Health
28.218592,6929,320,4084,Moderate Health
25.798059,6465,4638,4637,Moderate Health
26.710505,3952,184,6788,Good Health
26.183435,1066,255,258,Good Health
26.868219,4318,299,236,Good Health
24.85235,4639,3391,3505,Good Health
21.994013,2372,447,5632,Good Health
25.246546,941,6835,5695,Moderate Health
23.262323,7116,237,6331,Moderate Health
23.857599,445,5017,7999,Moderate Health
25.284296,4702,179,289,Moderate Health
26.78927,5906,6034,7382,Moderate Health
24.777735,107,1002,1069,Good Health
23.985071,833,2701,234,Good Health
26.31933,3889,232,232,Good Health
25.778894,3378,248,243,Good Health
22.852747,6582,6552,1192,Moderate Health
25.341028,1761,5769,3138,Moderate Health
24.517817,4954,6674,1311,Moderate Health
30.674036,122,310,4671,Good Health
25.039515,5894,4618,229,Moderate Health
24.85235,2509,2312,5079,Good Health
25.435755,698,947,3769,Good Health
30.963923,2629,3319,1689,Good Health
25.435755,4503,222,6284,Good Health
26.144709,4328,245,4616,Good Health
26.612299,7787,4598,4620,Moderate Health
16.193079,6342,7036,4647,Moderate Health
25.492731,5563,504,6325,Moderate Health
25.798059,5142,6004,5545,Moderate Health
27.305719,4723,4899,6068,Moderate Health
40.861443,3208,165,3286,Good Health
27.728632,4469,4872,3317,Moderate Health
25.683252,3551,309,4657,Good Health
23.24441,6768,4618,239,Moderate Health
30.718439,4345,161,3636,Good Health
36.026634,7768,224,232,Moderate Health
23.985071,7999,4672,1884,Moderate Health
23.857599,6608,506,6011,Moderate Health
25.435755,7840,268,238,Moderate Health
26.144709,7793,231,1392,Moderate Health
24.721888,3140,4668,6146,Moderate Health
27.365808,4647,223,387,Moderate Health
26.12536,6886,373,320,Moderate Health
25.058283,5390,259,257,Moderate Health
24.554834,237,998,256,Good Health
22.711298,6659,236,246,Moderate Health
24.554834,4278,1243,4685,Good Health
26.887995,7764,3237,237,Moderate Health
24.11297,252,5891,2786,Moderate Health
25.740595,3169,5885,564,Moderate Health
23.985071,5644,3065,4631,Moderate Health
24.740503,1824,5269,2055,Moderate Health
24.222956,4647,4687,3510,Moderate Health
24.983271,7723,2255,2811,Moderate Health
26.183435,5210,4618,764,Moderate Health
26.730188,313,3273,1326,Good Health
24.499323,1182,6452,7330,Moderate Health
23.155054,7696,258,264,Moderate Health
24.388514,5716,1444,7282,Moderate Health
24.241327,6829,2072,4649,Moderate Health
25.435755,237,4603,4696,Moderate Health
32.47921,3591,2314,2549,Good Health
26.299891,2690,1518,4648,Good Health
25.664148,1268,243,247,Good Health
29.583338,1055,682,2320,Good Health
21.203882,259,8000,2381,Moderate Health
24.554834,5331,244,252,Moderate Health
24.204615,7999,4652,1015,Moderate Health
26.573084,1256,6748,308,Moderate Health
25.133478,864,291,4641,Good Health
24.351679,162,752,255,Good Health
23.603937,2639,4651,4635,Moderate Health
25.359949,7330,178,4269,Moderate Health
26.927546,5648,249,267,Moderate Health
6.717737,7788,256,257,Moderate Health
25.798059,8000,6953,794,Moderate Health
24.573359,3831,1901,2254,Good Health
22.535151,4605,244,227,Good Health
22.377314,428,247,296,Good Health
13.124079,3521,3201,7277,Good Health
24.03985,2833,5708,6470,Moderate Health
22.835047,700,4960,226,Moderate Health
25.133478,4637,205,5509,Good Health
25.435755,4588,164,246,Good Health
25.133478,2323,244,242,Good Health
22.570337,5335,262,373,Moderate Health
26.144709,1500,4632,6336,Moderate Health
23.405787,252,4908,4640,Moderate Health
19.420069,5707,4134,5979,Moderate Health
17.528894,2140,256,7999,Good Health
26.436213,4614,4642,5629,Moderate Health
25.058283,6458,696,7960,Moderate Health
25.798059,3941,4652,7286,Moderate Health
21.838221,6785,4282,556,Moderate Health
22.941431,6448,1028,4398,Moderate Health
23.387812,231,745,3007,Good Health
33.314629,7999,221,7780,Moderate Health
25.058283,4015,4640,4077,Moderate Health
20.898706,7046,242,6732,Moderate Health
23.423761,3316,2707,5440,Good Health
25.778894,4513,1502,360,Good Health
24.388514,375,383,2571,Good Health
24.351679,2742,7608,220,Moderate Health
26.009485,7698,1287,239,Moderate Health
23.930384,4325,370,235,Good Health
24.259668,99,4637,4645,Moderate Health
23.985071,4644,362,5523,Moderate Health
22.640741,6974,1704,4630,Moderate Health
24.333246,4700,234,8000,Moderate Health
23.262323,5597,5312,4086,Moderate Health
18.034662,5181,2749,5141,Moderate Health
23.930384,5023,571,3963,Moderate Health
22.150385,7216,2896,224,Moderate Health
24.628992,5877,6074,2134,Moderate Health
23.549799,1919,1111,7319,Good Health
24.443872,2683,249,302,Good Health
23.495722,6027,493,1310,Moderate Health
23.784967,6700,7277,1183,Moderate Health
24.0581,249,5080,1373,Moderate Health
22.06344,4418,3765,372,Good Health
15.023066,5898,4634,6266,Moderate Health
23.24441,3070,4637,6064,Moderate Health
23.622004,6569,249,251,Moderate Health
22.132959,6971,2249,8000,Moderate Health
25.435755,7699,4667,6673,Moderate Health
24.628992,1276,4314,1886,Moderate Health
23.985071,1417,5642,2203,Moderate Health
24.517817,4662,252,254,Moderate Health
30.807489,4592,350,244,Good Health
22.359797,292,305,475,Good Health
24.666132,2771,234,234,Good Health
20.211451,1211,244,239,Good Health
23.603937,4783,3411,1699,Moderate Health
23.549799,2947,2335,7779,Good Health
20.211451,3385,1370,4625,Good Health
27.106165,2445,5767,170,Moderate Health
24.131281,1272,357,222,Good Health
24.721888,4641,3850,3515,Good Health
25.077082,3785,2132,4651,Good Health
20.144983,439,288,6225,Good Health
36.808006,6199,4763,2139,Moderate Health
23.24441,7833,3021,3314,Moderate Health
15.948053,4350,227,308,Good Health
28.115931,5588,241,1752,Moderate Health
22.728937,561,302,580,Good Health
22.852747,5459,3747,4638,Moderate Health
21.76919,7665,5742,2126,Moderate Health
25.246546,6410,4635,8000,Moderate Health
22.905939,4646,4391,2204,Moderate Health
20.27804,4657,228,8000,Moderate Health
22.658381,7121,6830,7923,Moderate Health
25.492731,6970,7487,3711,Moderate Health
22.429865,6081,4200,3713,Moderate Health
23.622004,3572,294,3683,Good Health
20.11178,4145,4650,1881,Moderate Health
22.570337,6457,3799,3577,Moderate Health
24.833673,2854,577,5630,Good Health
23.04809,6492,244,4702,Moderate Health
22.552729,1676,6579,4458,Moderate Health
23.985071,6758,6017,5335,Moderate Health
22.817347,2613,233,393,Good Health
23.784967,100,223,6179,Good Health
23.24441,1071,190,186,Good Health
21.374384,4576,4619,6217,Moderate Health
23.226526,5394,4690,165,Moderate Health
23.69433,6653,572,4676,Moderate Health
27.265711,6294,255,264,Moderate Health
21.734705,7209,4649,4641,Moderate Health
22.517603,1636,1287,2600,Good Health
24.03985,683,237,279,Good Health
21.700251,4282,565,241,Good Health
23.948603,2866,251,252,Good Health
22.552729,8000,5809,3137,Moderate Health
39.653709,3774,236,4645,Good Health
25.322107,4653,8000,3020,Moderate Health
23.69433,1387,227,5825,Good Health
23.585871,4075,233,4636,Good Health
23.387812,3401,1275,6306,Good Health
20.062006,4641,3322,6469,Good Health
21.545588,7327,250,4667,Moderate Health
28.115931,4992,4658,818,Moderate Health
21.994013,5369,6149,4648,Moderate Health
18.273493,4429,4654,5451,Moderate Health
22.272425,226,4590,244,Moderate Health
23.423761,7987,6334,6343,Moderate Health
20.11178,629,3507,2948,Good Health
22.447382,2505,4810,224,Moderate Health
22.254969,814,244,418,Good Health
22.959192,3424,823,7694,Good Health
22.150385,5474,6393,3766,Moderate Health
22.817347,4641,5871,6287,Moderate Health
21.220911,193,802,3799,Good Health
22.605524,1494,5304,233,Moderate Health
17.528894,1958,7659,2011,Moderate Health
23.784967,4622,4645,1679,Moderate Health
22.272425,3809,4597,491,Moderate Health
22.307337,2386,6173,257,Moderate Health
22.220057,5816,250,250,Moderate Health
21.786432,3399,3508,6647,Good Health
22.640741,3967,311,253,Good Health
18.964624,618,4393,6761,Moderate Health
24.964533,4519,3016,2199,Good Health
17.576105,2636,250,251,Good Health
21.000177,186,3764,4382,Good Health
22.570337,1012,868,1878,Good Health
23.101557,7845,4335,5590,Moderate Health
18.706293,488,2577,380,Good Health
21.459894,2880,6947,814,Moderate Health
25.894007,2197,7725,3169,Moderate Health
23.948603,234,397,4665,Good Health
21.751947,1522,226,179,Good Health
22.817347,6749,573,243,Moderate Health
19.633051,1065,300,758,Good Health
24.983271,5718,1838,238,Moderate Health
20.713251,4329,7926,3277,Moderate Health
14.052179,116,4580,311,Moderate Health
22.817347,368,2861,345,Good Health
21.118891,5920,5505,7820,Moderate Health
30.386805,6418,255,2137,Moderate Health
22.570337,2692,183,230,Good Health
22.500025,1200,5758,3191,Moderate Health
20.814295,7999,6413,1440,Moderate Health
19.600214,6396,1438,4673,Moderate Health
28.674158,4637,7938,6835,Moderate Health
20.713251,5398,4647,2713,Moderate Health
21.8901,3445,4600,504,Moderate Health
21.994013,3769,7075,4581,Moderate Health
29.093866,4599,4606,1610,Moderate Health
22.552729,4595,4626,4646,Moderate Health
17.121546,4701,223,348,Moderate Health
21.374384,4523,5462,1056,Moderate Health
19.600214,6910,2819,1758,Moderate Health
22.905939,923,2333,7208,Good Health
20.629206,5591,224,447,Moderate Health
33.460197,2399,4651,5067,Moderate Health
22.254969,1371,4758,4639,Moderate Health
23.155054,2079,937,1569,Good Health
22.447382,2401,234,244,Good Health
23.155054,6446,7392,6752,Moderate Health
20.562098,3027,4663,5276,Moderate Health
21.323175,2087,4639,690,Moderate Health
19.91308,5344,2883,4678,Moderate Health
20.178186,1005,4698,3271,Moderate Health
21.924707,5563,4806,4609,Moderate Health
23.262323,5081,316,2196,Moderate Health
21.648645,5791,7633,490,Moderate Health
20.848047,3945,1831,5791,Good Health
29.093866,4834,4792,4385,Moderate Health
24.003321,1432,236,236,Good Health
21.408564,5506,4635,4661,Moderate Health
22.46493,4684,4602,5784,Moderate Health
20.344721,5611,233,242,Moderate Health
28.904322,255,5034,177,Moderate Health
19.567408,5215,5930,1613,Moderate Health
21.942011,6880,513,4629,Moderate Health
22.994715,4667,236,242,Moderate Health
18.305414,6119,255,228,Moderate Health
20.244715,1178,243,230,Good Health
23.603937,5167,4642,3572,Moderate Health
23.208643,4643,2575,1611,Moderate Health
17.812769,5820,287,4660,Moderate Health
10.444696,1067,381,361,Good Health
20.562098,4387,6294,4682,Moderate Health
21.942011,1114,6104,6148,Moderate Health
19.814051,378,177,4009,Good Health
22.046076,3048,5451,3610,Moderate Health
18.209681,2509,2627,3558,Good Health
20.797449,4510,504,2566,Good Health
20.696436,6131,5703,2242,Moderate Health
21.648645,242,1137,2057,Good Health
22.237513,7558,688,5667,Moderate Health
21.220911,4688,4619,1559,Moderate Health
15.59762,7027,262,232,Moderate Health
21.374384,229,239,230,Good Health
21.254969,7855,5068,8000,Moderate Health
19.92959,3024,4192,6549,Moderate Health
20.27804,6339,6091,5214,Moderate Health
19.501856,1009,169,7999,Good Health
20.746912,2065,2642,6825,Good Health
18.018793,3124,250,246,Good Health
20.178186,4710,220,243,Moderate Health
16.872431,6824,3492,519,Moderate Health
18.082331,2521,1315,4643,Good Health
22.080805,3064,7220,2246,Moderate Health
30.474909,7065,2297,4651,Moderate Health
21.545588,644,1304,244,Good Health
21.220911,2642,247,249,Good Health
20.562098,115,5268,3011,Moderate Health
19.110529,508,167,5848,Good Health
21.220911,172,2136,7917,Good Health
20.797449,1065,1192,1285,Good Health
20.562098,4150,6595,2324,Moderate Health
20.612421,610,1766,623,Good Health
18.305414,2311,6472,620,Moderate Health
21.220911,1877,489,6323,Good Health
19.420069,432,6204,3093,Moderate Health
19.633051,4644,3187,2719,Moderate Health
25.874781,4874,1073,1189,Moderate Health
21.494165,771,6523,6508,Moderate Health
19.84704,2898,4642,752,Moderate Health
21.700251,5548,232,237,Moderate Health
20.814295,2847,238,252,Good Health
17.876062,4642,4688,5164,Moderate Health
20.062006,4370,5831,4082,Moderate Health
19.322107,4147,4664,4653,Moderate Health
18.305414,6963,4167,4644,Moderate Health
24.03985,6710,4690,4648,Moderate Health
19.013208,4650,4263,6776,Moderate Health
17.090357,3770,2197,186,Good Health
20.144983,4851,253,261,Moderate Health
21.872797,1938,253,235,Good Health
18.305414,2872,2192,4628,Good Health
18.17782,817,2627,767,Good Health
25.114679,2021,3772,6453,Good Health
20.562098,1113,237,4685,Good Health
20.8818,2193,3976,7092,Good Health
19.273188,2955,5768,4119,Moderate Health
18.964624,3392,949,2533,Good Health
20.261377,374,3873,6209,Good Health
21.220911,4783,6893,1956,Moderate Health
24.462336,6972,3497,5008,Moderate Health
17.403223,6474,2574,348,Moderate Health
20.797449,1340,266,4636,Good Health
20.378077,3588,305,373,Good Health
24.871027,4790,4664,4679,Moderate Health
21.118891,2984,1879,7971,Good Health
15.506525,714,4623,7820,Moderate Health
20.294703,166,6929,3271,Moderate Health
20.012323,248,4642,7846,Moderate Health
19.88003,5229,243,2821,Moderate Health
